Id,SalePrice
1590,143235.6799282687
1591,102430.74003898796
1592,139304.94331699776
1593,143314.47688952464
1594,115313.04081404857
1595,117012.32946951268
1596,189948.12732834037
1597,153293.7784957023
1598,201192.76996690338
1599,151757.95132685732
1600,161231.21767133556
1601,78117.01256887802
1602,97892.32770932153
1603,64168.06635859871
1604,272760.34839513956
1605,252816.59794533765
1606,177396.35040610025
1607,154685.96799660102
1608,236390.96505939812
1609,183773.80637697558
1610,183676.8488090218
1611,160883.90664692357
1612,187828.8669136114
1613,176883.4679883399
1614,111923.06987033167
1615,87493.74611760498
1616,87287.34425490137
1617,84672.17130735453
1618,128075.62620255288
1619,146885.76261973366
1620,185572.28617050307
1621,142893.65380689153
1622,131783.52011757492
1623,255980.96981277026
1624,214909.0151424802
1625,130516.71159289074
1626,160418.62235648654
1627,176034.6835235593
1628,268122.98234339384
1629,174775.96754795307
1630,261424.64957450004
1631,175969.2185969108
1632,221431.71500748835
1633,174634.21400523186
1634,191445.19067792525
1635,175377.99146852794
1636,173994.4016291099
1637,169096.50742558486
1638,200324.28260270602
1639,148310.0077478933
1640,232353.10331112694
1641,150087.4227123571
1642,231806.97950877884
1643,226059.79435655865
1644,214976.26593910228
1645,189295.7622648942
1646,147501.5677684444
1647,146348.36873803104
1648,136792.7008285928
1649,132641.3012250829
1650,120476.75266303969
1651,130355.36449977747
1652,91800.53752802388
1653,90728.79064106697
1654,146671.97747897168
1655,140295.25308608837
1656,146927.16167571928
1657,146519.23696085144
1658,145315.69765206866
1659,122389.56672931596
1660,148181.5850598413
1661,458576.54033405223
1662,311949.030073745
1663,354984.74194689724
1664,490811.46708230453
1665,343873.4839928177
1666,322761.7233162997
1667,317010.4476667004
1668,348288.4814895207
1669,313377.80321274296
1670,346761.8234724981
1671,255903.53761651125
1672,432030.94468666904
1673,283879.4649493635
1674,255515.3038367721
1675,200432.0600863354
1676,202137.2258465524
1677,206316.06625778548
1678,443639.8777737396
1679,358809.4513039865
1680,322727.8935355389
1681,295042.15032394143
1682,313737.30114714295
1683,195004.09222867023
1684,167772.3355349973
1685,172590.11493330917
1686,170013.40541462976
1687,175933.77320257956
1688,214359.5991288277
1689,187579.43488165434
1690,180473.99473049777
1691,180271.09531725268
1692,277431.171065613
1693,179973.5310659543
1694,176512.7763566969
1695,178622.2964130755
1696,275421.4380538744
1697,180537.1615217433
1698,294608.67440795543
1699,334935.7029861851
1700,226111.27280118855
1701,256370.8120086425
1702,239201.1750497777
1703,261986.57058414686
1704,267752.8351278171
1705,270806.4783811857
1706,404998.56458112365
1707,212441.4641391213
1708,186582.6800237287
1709,251061.8802484852
1710,214428.22804108876
1711,278058.4659723158
1712,235683.70391557374
1713,253889.91019512064
1714,204850.58033965286
1715,192615.9621103357
1716,180408.50204253936
1717,195818.80196103652
1718,132980.07501524608
1719,209337.0010097138
1720,228698.2348219522
1721,164190.8404860402
1722,121931.26905573702
1723,177251.41817526973
1724,215448.38666302784
1725,218267.18044488676
1726,189103.52370000232
1727,174679.09438531304
1728,193330.30403833286
1729,177769.77483618332
1730,181247.50510919222
1731,131127.3934381048
1732,129297.4189049817
1733,117881.53374374704
1734,135802.7069649698
1735,131502.1995392814
1736,112637.1267733235
1737,288889.14809220005
1738,221429.9532875869
1739,202705.6045552724
1740,200920.62831121153
1741,203845.5438485939
1742,175313.00671937774
1743,182321.7398375346
1744,310692.5406621313
1745,221578.2110012826
1746,185370.718292368
1747,222796.39599441973
1748,218140.8722614055
1749,174898.4792043915
1750,142247.7593252318
1751,218222.55751552348
1752,116200.93552499873
1753,139885.09225325644
1754,156275.877272662
1755,176010.68151701108
1756,108549.65598461419
1757,118682.90022507611
1758,157632.2996680561
1759,164706.69103699818
1760,165702.3407783941
1761,153294.55823973843
1762,181771.32421127192
1763,151323.53557854303
1764,124007.2750815624
1765,148281.80546659534
1766,151294.66959720678
1767,229044.00765086777
1768,135656.0469511633
1769,148602.03744857735
1770,144791.7698033984
1771,116882.3966739647
1772,118321.10828768766
1773,148829.52678628892
1774,157994.36326147994
1775,129982.22308672448
1776,112334.26952273362
1777,113891.18036733015
1778,131555.10992396742
1779,113352.01614540092
1780,165629.66413223196
1781,117124.82508261676
1782,117971.62104523287
1783,145093.81655043748
1784,100702.91033815144
1785,116116.21831741615
1786,147440.68034095838
1787,170498.06588313248
1788,80462.2605051343
1789,108147.45263358485
1790,90187.79533077597
1791,159291.53478314148
1792,152980.97283597718
1793,149213.03049225567
1794,138524.68951021854
1795,135070.4472282138
1796,121950.81012758365
1797,131638.13759350815
1798,132591.6582156654
1799,115320.09741715077
1800,121250.69013728137
1801,114007.27542171763
1802,147864.3959451767
1803,161833.14467463474
1804,145358.10226757967
1805,138689.28991110815
1806,127915.70559416708
1807,118938.37805205582
1808,130015.44096059423
1809,125674.91640807776
1810,127260.50627698588
1811,101448.16456142301
1812,96294.00660533985
1813,102950.72023006367
1814,96672.99236501675
1815,69432.31255232502
1816,89270.27103462876
1817,107435.61359802434
1818,124280.74479846304
1819,139447.3394537139
1820,54009.88501461651
1821,85231.18046078659
1822,133620.7418663642
1823,57214.55955623404
1824,141969.13392594154
1825,137893.80989068473
1826,87631.1883760173
1827,107335.32402971711
1828,126740.4891608311
1829,116366.19825538903
1830,118511.5170612571
1831,142968.70718833435
1832,116799.73401143262
1833,122093.2665180755
1834,121034.73485070532
1835,124766.12037036775
1836,121546.46394481015
1837,76380.00808279056
1838,91935.72530498951
1839,121529.15029222053
1840,178999.99999999994
1841,143095.0890651646
1842,121417.41741237867
1843,148824.69441306626
1844,141988.3956330377
1845,150556.2077295524
1846,160139.00222925638
1847,169294.5467166234
1848,79722.8096661552
1849,98953.76335520807
1850,129818.44766361799
1851,120113.5100663966
1852,141665.52719688806
1853,165994.63310246752
1854,171945.6646742721
1855,172455.54025107383
1856,212966.63246450413
1857,137803.6639784526
1858,141276.43932248917
1859,118910.98818864473
1860,152893.25295114028
1861,118636.94490267911
1862,293900.34528244927
1863,294166.8346867454
1864,294165.0148711456
1865,335216.5055084612
1866,347224.5336662818
1867,246968.68054920787
1868,319413.53816421423
1869,189351.5478087006
1870,224246.51235203462
1871,270014.3245141677
1872,172834.24431883494
1873,221832.55608802848
1874,125977.68690548737
1875,183833.3787749706
1876,175034.4036091617
1877,197134.38767660383
1878,211211.558685516
1879,130056.38804183113
1880,131260.52900641438
1881,243669.89231527006
1882,237307.5754506895
1883,195569.33900917435
1884,217455.7062019851
1885,227768.65528279336
1886,269476.4492082381
1887,203994.8757363599
1888,245620.91506027983
1889,172067.13538363145
1890,120744.12000670918
1891,145783.71276465943
1892,119099.2490160342
1893,109064.57172496685
1894,131723.79935256133
1895,141413.88638236665
1896,127869.4185531524
1897,123422.4281566645
1898,122686.54232872011
1899,172501.25898478585
1900,149800.16564237283
1901,160567.54947157233
1902,115203.04322443453
1903,193355.79957370867
1904,141791.38416976586
1905,149393.6268023646
1906,140640.77886232006
1907,153472.72519433397
1908,104327.44849180289
1909,123681.35248442205
1910,122737.79136503927
1911,174419.21159301075
1912,292052.42749863584
1913,137751.13442902148
1914,55528.730328574005
1915,295941.0746644981
1916,60181.030743200434
1917,256271.72396247694
1918,124773.0982107381
1919,151900.823713643
1920,183468.8065135407
1921,369264.655609727
1922,341153.75041226513
1923,209827.68111416232
1924,208249.12420486132
1925,216395.3517438766
1926,343172.2985857907
1927,130848.31289753936
1928,159043.19347746402
1929,124028.0457036773
1930,130298.93881942514
1931,140637.2030928965
1932,142934.81333031342
1933,162420.40540187366
1934,180667.24998375107
1935,174829.61833900027
1936,186235.23402601352
1937,178965.57389481075
1938,182847.61564875068
1939,257571.07288972646
1940,199435.9219793775
1941,176996.5547129694
1942,204391.18755075627
1943,204959.60704971498
1944,336701.0980925515
1945,337815.9439022752
1946,165004.01460540085
1947,314227.5744061008
1948,171828.23970909638
1949,242257.21719479325
1950,209332.32234518992
1951,275779.20817959384
1952,219602.12733722784
1953,188543.97691129023
1954,192974.99107024787
1955,136794.43253677312
1956,276767.2065853865
1957,146558.49180106854
1958,284985.99808667385
1959,168247.95250654416
1960,120025.47837923114
1961,137757.6911330182
1962,92894.99161179148
1963,87844.0545462407
1964,112126.70463624957
1965,143455.31122495572
1966,139085.50164331563
1967,276701.2843929595
1968,374505.2368421573
1969,357861.6203330195
1970,304315.3954259331
1971,407460.6465800288
1972,312257.5915690519
1973,254167.84542456974
1974,319873.19380602305
1975,465876.1587741869
1976,256489.74047009207
1977,317278.2441923515
1978,331464.0535822165
1979,362894.48092545196
1980,209029.26621718897
1981,358410.1827425079
1982,228586.33045324797
1983,223964.82767621143
1984,154000.00000000003
1985,192485.67000473107
1986,179644.6710765468
1987,173787.39104575306
1988,174912.7610887443
1989,190863.68872584848
1990,224179.6840740177
1991,202540.85074024435
1992,268470.25974739285
1993,180419.93938651087
1994,254938.242790662
1995,178709.93724514096
1996,280137.89364591776
1997,307268.8923131832
1998,317501.55737944314
1999,232370.93306533122
2000,296514.48911926337
2001,278911.9067034056
2002,277558.6786562121
2003,267308.51370875025
2004,280464.49486127764
2005,259475.5255850791
2006,207827.62519209177
2007,259924.35567675438
2008,196679.69189216892
2009,193171.35370260425
2010,197687.82893882372
2011,123786.65426979514
2012,186482.77157625655
2013,185231.20244530647
2014,194372.14703023518
2015,197300.18809296525
2016,189350.71753598828
2017,195179.82043361044
2018,116507.38172499182
2019,139149.7145017154
2020,119120.38176694959
2021,114984.54820842588
2022,174986.92328437814
2023,176675.5613546657
2024,233076.2735684396
2025,315595.60063287686
2026,180614.12094483132
2027,159422.95822047596
2028,153299.28128774874
2029,160101.48334814262
2030,247709.54461591557
2031,238563.1061763355
2032,259679.34545554788
2033,244136.9618870092
2034,168155.72679991755
2035,177732.14459829472
2036,173316.6213164382
2037,173248.56484360574
2038,284385.87864460034
2039,230987.07431039572
2040,312393.56923694845
2041,256400.61237321422
2042,219300.81002486602
2043,155151.59765039018
2044,150160.92031194334
2045,167034.95520576424
2046,146987.42210991887
2047,144314.21479883773
2048,134885.50580698988
2049,148542.62683007767
2050,148503.11890153584
2051,101201.12549465634
2052,133793.75573620142
2053,136499.3091277178
2054,104264.9081545594
2055,146844.50829844657
2056,150121.15717430488
2057,129556.12046506669
2058,192486.39444053685
2059,146709.70007945885
2060,147655.89122038233
2061,148314.76765830605
2062,129286.0859657626
2063,121211.3128496052
2064,134134.84689135777
2065,117846.85040747731
2066,183318.22620131704
2067,121605.14076999009
2068,144889.091480421
2069,91066.55640802966
2070,111664.9831495732
2071,103020.77396772314
2072,137819.39214627226
2073,146247.65026981538
2074,172302.19771969886
2075,148676.44350407843
2076,120135.25646371418
2077,118748.47720290005
2078,131087.97951873965
2079,140156.12417973907
2080,124777.79859830848
2081,120271.19053516445
2082,138877.1609904897
2083,136848.37490176992
2084,119492.07776066332
2085,132854.35867302175
2086,127941.40570376968
2087,137308.3445911914
2088,126267.97589926473
2089,94575.28695580282
2090,124340.10127369221
2091,126856.10018250163
2092,132676.70572513732
2093,139157.65846661464
2094,117337.98507489519
2095,129851.29831009895
2096,78372.67417940541
2097,109285.42275628998
2098,131635.22943241167
2099,70769.1909407376
2100,121397.67259381567
2101,134106.6330031061
2102,92648.5120258613
2103,110962.53884864795
2104,106363.41589390606
2105,125311.17099770848
2106,101497.60010461498
2107,141418.88626128845
2108,105158.20584165021
2109,120378.95860855658
2110,136992.23453839813
2111,133707.41695562893
2112,139658.3203085974
2113,123043.99493818462
2114,132132.66228223892
2115,127929.7971657833
2116,108748.737075865
2117,140936.95830992953
2118,119387.64714696891
2119,85348.82311394792
2120,122529.59876148394
2121,100287.40379085924
2122,95824.46340161738
2123,95016.84909255896
2124,137460.9765855321
2125,118552.68223979349
2126,160280.5080274992
2127,129998.8395901502
2128,90920.25531013517
2129,93215.81545509936
2130,103306.49034849052
2131,136673.5281036016
2132,127586.21203284147
2133,130970.60937358146
2134,117324.50089155756
2135,101828.23448517008
2136,82005.28072766551
2137,143217.9901188701
2138,150783.50031098587
2139,147983.28208994606
2140,131811.785791342
2141,143406.06490170758
2142,133135.64905951513
2143,141170.69381934576
2144,116426.27800027521
2145,131319.04221409254
2146,160162.40540773002
2147,189278.4139706681
2148,137842.02226786732
2149,142699.75586626443
2150,194348.5194071457
2151,131471.62423828102
2152,166075.16583515372
2153,146054.66268895415
2154,113038.17583761181
2155,144944.51099531233
2156,221845.65502481867
2157,229011.4566593906
2158,208897.50363405427
2159,200698.97540495286
2160,175208.88066946642
2161,244596.27910614846
2162,412672.8250059409
2163,371984.2630896812
2164,260194.95493043214
2165,173920.06043199278
2166,144356.8939613022
2167,197594.15577404542
2168,204970.66783377738
2169,194969.38545386086
2170,218527.58525891238
2171,143044.72082698176
2172,146755.28555899413
2173,174061.5105619519
2174,229261.0019278367
2175,273289.3603740705
2176,319262.6027137964
2177,255030.50610372913
2178,226032.81215333723
2179,139210.75401777925
2180,178696.97273156256
2181,196959.96421811124
2182,223415.04054535093
2183,186024.67815884773
2184,127722.34613680454
2185,143110.3528490076
2186,137629.7284523121
2187,136028.2000307948
2188,133958.46177989148
2189,230405.72658959462
2190,96488.13580681809
2191,93271.60405725481
2192,99432.94459320839
2193,120754.56799060402
2194,111707.36640722038
2195,118398.73649628992
2196,111230.60636612526
2197,130126.92525061654
2198,150006.5543186711
2199,166444.8960350317
2200,127657.6029375204
2201,142776.9547651491
2202,194614.79655300212
2203,153714.9357908694
2204,187664.63465999204
2205,114194.59211606863
2206,137083.518593013
2207,188038.81742869428
2208,254530.9535915627
2209,197415.32201043726
2210,121765.83918397826
2211,104150.29831868446
2212,118814.26962535387
2213,84051.7239853852
2214,123982.77311288578
2215,107129.34327429289
2216,120440.7824237743
2217,66931.04555683972
2218,66910.09182044114
2219,80954.71882778748
2220,62851.99557564056
2221,296122.5126335458
2222,240317.61218789205
2223,338964.18530089606
2224,243899.54934757674
2225,117719.57027100147
2226,176149.8176371901
2227,199398.33279464432
2228,252632.06211821843
2229,223076.77816089906
2230,183571.81527567416
2231,196410.13353004173
2232,182619.7707197336
2233,189211.2982749031
2234,270876.58072833664
2235,221047.72629927855
2236,243687.60480137172
2237,306494.4611819223
2238,194385.2700913901
2239,126532.66766002052
2240,158955.94214184536
2241,140603.34408180535
2242,128665.71616919461
2243,123220.44937691676
2244,92397.51162383813
2245,95699.63932835388
2246,136747.9802849971
2247,104171.61714170345
2248,123581.59544413375
2249,127473.05815741816
2250,126118.54868757325
2251,94246.15137843296
2252,153874.23793113057
2253,176814.23295581003
2254,174179.91480973453
2255,175494.24930184314
2256,189174.6533260953
2257,178753.07760011076
2258,180636.69053128178
2259,177126.1639941419
2260,156319.55098365538
2261,192989.70077808053
2262,188962.8396830844
2263,338312.21537384804
2264,462334.3174988881
2265,147646.80990200822
2266,302445.7908136652
2267,360726.96227597777
2268,376857.1038605042
2269,166093.65882725327
2270,220149.77580559245
2271,207083.49066971423
2272,211737.6072628808
2273,181069.26374212196
2274,167114.56456063525
2275,145170.77462641356
2276,169380.51028362714
2277,176519.85343061044
2278,138480.7542145086
2279,132497.0586876108
2280,128260.55101971971
2281,162804.50513870936
2282,185258.88183891482
2283,92765.09460172086
2284,103306.57548220514
2285,139006.55240375185
2286,117709.97555602631
2287,358659.5967421509
2288,283027.31991208356
2289,259702.62325477807
2290,383747.88835432846
2291,317613.2396508248
2292,392537.38784692215
2293,443652.2548977669
2294,312031.8361719101
2295,425286.84975935635
2296,237850.40965196997
2297,335617.1847057516
2298,354843.11457941023
2299,347731.5512594741
2300,305432.88219494146
2301,313512.8806483708
2302,224325.03430696612
2303,217246.28802276202
2304,241063.26840387442
2305,199588.5703682305
2306,199589.68368144773
2307,202114.55796576195
2308,209500.00000000006
2309,309409.723029571
2310,253999.99999999994
2311,198898.7152725158
2312,202403.6640865493
2313,174354.828383554
2314,192467.46576381833
2315,172362.5901702075
2316,212867.83698091342
2317,191810.62958859777
2318,182217.94237114623
2319,186895.2786150892
2320,187337.964394036
2321,204158.42691074082
2322,178656.73951682282
2323,184427.77251591007
2324,174498.79218638863
2325,199214.49873782965
2326,170297.93454615385
2327,220214.30760718972
2328,221229.97507643525
2329,174977.19849759096
2330,174956.69404307025
2331,340061.5614003515
2332,321957.0988219978
2333,266854.06300927413
2334,282968.8488298587
2335,294629.84759915556
2336,315227.78732786665
2337,187253.98445970195
2338,248107.261672192
2339,220768.08498227395
2340,376677.6549108394
2341,226042.78630779698
2342,225905.88621752957
2343,207533.14788377035
2344,217182.30764197634
2345,228461.46204600218
2346,204137.0751271195
2347,182394.7645024552
2348,213640.1727582441
2349,191856.06700949697
2350,313014.4112935194
2351,257869.1491877325
2352,267318.292195581
2353,277892.59391326376
2354,120757.84211152258
2355,141609.80702662296
2356,154608.81458109853
2357,197561.8425388239
2358,199485.96135845286
2359,155085.82360819264
2360,123169.48922243729
2361,131634.81792508467
2362,241858.45184312877
2363,134139.93128539246
2364,166885.36037209645
2365,202612.72396118107
2366,182647.3862233645
2367,209953.49716306877
2368,193396.69741395707
2369,222331.7165722194
2370,161887.6325320952
2371,177499.99999999997
2372,183446.2808575703
2373,218916.90364072274
2374,241872.84596949467
2375,251609.02849068714
2376,302192.61119365453
2377,294750.3623627319
2378,139718.37609192592
2379,179116.16863862638
2380,144921.58689875386
2381,148775.95241617077
2382,204123.9423578062
2383,209621.3361716881
2384,227321.66683306987
2385,165819.80053824384
2386,135543.81624708555
2387,135727.35342973805
2388,96874.10480993763
2389,132010.59772276593
2390,159465.3609374068
2391,146964.96348344046
2392,120404.1293850508
2393,148106.95533486368
2394,148670.93033735262
2395,174979.65281706504
2396,146183.7417240421
2397,195283.1313932245
2398,130802.78249115265
2399,93570.76493069238
2400,85788.20006825523
2401,127938.18723437807
2402,131882.47798966494
2403,128153.02295949432
2404,164079.01850561847
2405,161538.10752012665
2406,132452.55395055804
2407,126247.9005365973
2408,126726.81207159795
2409,142059.99603958795
2410,149440.43084091356
2411,120544.54016023905
2412,141322.1082101084
2413,110066.68936666328
2414,139026.25727504084
2415,135956.94650113996
2416,131224.48734662007
2417,124133.27562409217
2418,130518.66782519477
2419,119748.50076167323
2420,115823.49982323505
2421,121896.45441451955
2422,132739.66521004098
2423,111743.51507350856
2424,149321.3711100374
2425,191612.4583101904
2426,110628.09755274148
2427,110776.32827756136
2428,169021.07907420167
2429,114693.2731033832
2430,118670.26492226995
2431,115377.43729060897
2432,129024.71201555697
2433,143938.89624093927
2434,119009.51314816938
2435,149740.20425826786
2436,99087.52195755897
2437,113905.84418995831
2438,109800.72014458723
2439,119828.53397963195
2440,114868.12328310437
2441,114230.66759254578
2442,119111.83407543492
2443,118798.09950472238
2444,129811.14133763233
2445,93519.71130710826
2446,106637.31501627025
2447,152186.67512205226
2448,135676.76543183203
2449,109403.60668576017
2450,136523.53566176145
2451,128284.82385545058
2452,138218.96946363637
2453,90279.03599424225
2454,138686.24524776105
2455,133812.3853647265
2456,98151.39418001357
2457,135789.22095858902
2458,121409.1511249736
2459,93212.10600597442
2460,123174.47156440908
2461,87183.33333770263
2462,129940.71155408613
2463,118285.89151820877
2464,130651.19538534553
2465,116248.8208186277
2466,112918.88767200758
2467,142187.26882706006
2468,92286.91372562312
2469,77411.57325765117
2470,146773.7578871971
2471,160350.3155956181
2472,136149.4396889863
2473,114649.20793963409
2474,114874.7736323394
2475,190577.7034657208
2476,126380.96657747243
2477,129686.87560123668
2478,173184.1486055535
2479,118291.76683342918
2480,156304.50049658626
2481,136992.56377996167
2482,134655.5855129179
2483,110804.83867433194
2484,140597.17538301312
2485,119371.35320816605
2486,142671.22547894713
2487,193299.60759367648
2488,163413.92448226162
2489,176331.38647420358
2490,153226.8203911626
2491,98624.09611649865
2492,170399.94634627682
2493,153705.0012878889
2494,154500.42794636096
2495,118269.48784269988
2496,241316.9567027925
2497,113508.98577455666
2498,118640.47562968607
2499,101422.79065425802
2500,134887.3934937518
2501,113271.60734274762
2502,138158.39797397214
2503,121664.17295615678
2504,215305.16701304913
2505,209717.9701615353
2506,270311.5498713164
2507,257269.392405718
2508,264067.07853964326
2509,226899.39002077302
2510,237720.25441416784
2511,188151.41732575363
2512,206726.60529163454
2513,218859.67225217662
2514,268411.5346713684
2515,148862.29127640632
2516,185848.1190387263
2517,127009.64272446583
2518,126468.79741440226
2519,217409.537030434
2520,234283.05927159498
2521,200783.14306003248
2522,227111.5098505371
2523,141803.32888650865
2524,156655.13842130773
2525,158785.24803680932
2526,144411.73973302142
2527,131223.33871596714
2528,132734.78049375195
2529,139377.52166852218
2530,131420.1015700135
2531,209703.69772944995
2532,231266.68564411195
2533,206945.01469561816
2534,268813.7069859361
2535,249904.2596386192
2536,242039.406066604
2537,239325.07270956622
2538,187784.65389318627
2539,183922.64618261307
2540,176516.90936913036
2541,183067.38313702293
2542,184793.56446264734
2543,140376.87378261017
2544,133047.2596565183
2545,140599.86751893704
2546,148100.27940814634
2547,135163.6847459516
2548,122110.64761498917
2549,181147.90498700587
2550,536748.5163063325
2551,142313.25731694527
2552,131340.66694130944
2553,89109.58133981939
2554,116798.8908883157
2555,134389.571800956
2556,105883.48762268887
2557,121964.89192082782
2558,137087.87606090828
2559,111846.52487258225
2560,136817.02420872627
2561,140760.91007000423
2562,131181.33184973526
2563,148846.77036102413
2564,191078.01794541368
2565,122453.28365910368
2566,165186.0026203018
2567,137614.82455761722
2568,160334.7815092327
2569,176025.53329729376
2570,121882.30126335307
2571,198511.67494785783
2572,140774.64113327494
2573,194426.2463089412
2574,224358.23877050733
2575,125361.16447124816
2576,123106.46831043546
2577,139181.85142813734
2578,81228.61220717237
2579,83451.61840259375
2580,126118.5059884756
2581,84369.92337341236
2582,116497.32521971168
2583,241870.60874427893
2584,175458.85468731457
2585,197906.6873198464
2586,233933.59883252176
2587,188790.0322293523
2588,128105.82064046123
2589,141789.30696121085
2590,210152.22050665462
2591,226685.94972684688
2592,228828.38112531224
2593,275281.011447812
2594,181491.84924018997
2595,216471.98542853407
2596,311876.1532471662
2597,219908.44221997593
2598,264859.3697229277
2599,367205.0515745243
2600,139549.1174101716
2601,141911.19321088176
2602,86391.51424835945
2603,86961.65352397846
2604,86502.53826367948
2605,85247.08472683268
2606,158423.97853789825
2607,178429.1072439043
2608,200625.69110946392
2609,144208.47360594547
2610,110627.66650955078
2611,143835.54019985735
2612,146785.1158080147
2613,125485.23600563993
2614,125205.3735060654
2615,146163.51910192377
2616,145166.04355696533
2617,160960.03319825718
2618,187687.94127713316
2619,160559.00780933275
2620,182528.82329020026
2621,179287.10830063678
2622,175857.4186771892
2623,233269.85824360047
2624,290626.4440897065
2625,266962.23901301075
2626,171992.8420537899
2627,154945.99209353028
2628,436145.8299521073
2629,448317.20649376983
2630,317745.8907709751
2631,400963.0731219284
2632,437021.95553911343
2633,298510.2680218569
2634,355852.8400949322
2635,147904.30680980606
2636,161370.61317966215
2637,158405.86593382346
2638,242122.05018108353
2639,188805.56880136597
2640,154977.5679910873
2641,120543.8846035897
2642,180942.85159775376
2643,102289.93728793236
2644,115790.55302737343
2645,91163.8880825559
2646,91745.16260330158
2647,92513.80158206733
2648,130732.50121034138
2649,137576.14311341743
2650,145551.98074212437
2651,147151.21284748672
2652,307976.7818047863
2653,267004.1388196585
2654,241783.71451658226
2655,345023.05766282725
2656,305026.56868368306
2657,313050.4910276004
2658,303636.4231545871
2659,265547.2439376652
2660,316690.3271286986
2661,330901.56940839416
2662,358679.9756349089
2663,244977.6019662232
2664,301350.7030511245
2665,292874.5313899566
2666,285278.4514523351
2667,173648.1505871158
2668,195662.40070967653
2669,184741.56883797658
2670,275929.39013330126
2671,185654.37640714485
2672,181081.898236192
2673,197855.01415034648
2674,161785.2250009678
2675,163266.2129390746
2676,179811.47182719674
2677,175841.31161490866
2678,226597.77256939426
2679,273888.02685031045
2680,289836.26609110506
2681,352921.9523291848
2682,307140.0996692593
2683,463007.45166210347
2684,311690.867135308
2685,296614.9298177761
2686,237813.65982862597
2687,300409.7499563887
2688,225105.93622203133
2689,192414.65049808862
2690,434213.64865895256
2691,187281.0710179164
2692,143580.39528199285
2693,193902.96136706858
2694,123092.32003040529
2695,209526.38546472407
2696,194585.54920682154
2697,201730.98893582443
2698,186689.7188934231
2699,176714.98903550318
2700,170184.89930840247
2701,185856.28711196518
2702,132489.1446920763
2703,118431.61254290151
2704,145550.53522080198
2705,121102.7361999905
2706,110472.19473844509
2707,130893.99133582016
2708,133941.14212377797
2709,97707.23882108767
2710,114468.78584555913
2711,314401.17475494585
2712,313333.62479789025
2713,184575.94661783244
2714,147399.9999999999
2715,175310.87475085232
2716,154342.35379591942
2717,190964.48567003393
2718,239842.15138453388
2719,156397.7324750759
2720,140494.3109488714
2721,133696.8972613528
2722,148458.28964828496
2723,162740.88767485815
2724,122388.52012648675
2725,125959.44744949335
2726,131276.70636484277
2727,211360.9399127552
2728,158902.22477572018
2729,149997.0228223158
2730,111952.79765264344
2731,108037.72390509708
2732,130181.34315313864
2733,144878.20406541607
